paper_id	title	reference_title	authors	preprint_year	publication_year	venue	arxiv_id	publication_doi	canonical_url	reference_url	metadata_source_url	publication_metadata_url	identity_status	acquisition_status	read_depth	fulltext_local_available	priority_reading
P0754	Task-aware Retrieval with Instructions	Task-aware Retrieval with Instructions	Akari Asai; Timo Schick; Patrick Lewis; Xilun Chen; Gautier Izacard; Sebastian Riedel; Hannaneh Hajishirzi; Wen-tau Yih		2023	Findings of the Association for Computational Linguistics: ACL 2023		10.18653/v1/2023.findings-acl.225	https://aclanthology.org/2023.findings-acl.225/	https://doi.org/10.18653/v1/2023.findings-acl.225	https://aclanthology.org/2023.findings-acl.225/		matched	200	abstract_available_not_read	False	False
P0755	Large Language Models are Built-in Autoregressive Search Engines	Large Language Models are Built-in Autoregressive Search Engines	Noah Ziems; Wenhao Yu; Zhihan Zhang; Meng Jiang		2023	Findings of the Association for Computational Linguistics: ACL 2023		10.18653/v1/2023.findings-acl.167	https://aclanthology.org/2023.findings-acl.167/	https://doi.org/10.18653/v1/2023.findings-acl.167	https://aclanthology.org/2023.findings-acl.167/		matched	200	abstract_available_not_read	False	False
P0756	ChatRetriever: Adapting Large Language Models for Generalized and Robust Conversational Dense Retrieval	ChatRetriever: Adapting Large Language Models for Generalized and Robust Conversational Dense Retrieval	Mao, Kelong; Deng, Chenlong; Chen, Haonan; Mo, Fengran; Liu, Zheng; Sakai, Tetsuya; Dou, Zhicheng	2024			2404.13556		https://arxiv.org/abs/2404.13556	https://arxiv.org/abs/2404.13556	https://api.datacite.org/dois/10.48550/arxiv.2404.13556		matched	ok	abstract_available_not_read	False	False
P0757	RCAEval: A Benchmark for Root Cause Analysis of Microservice Systems with Telemetry Data	RCAEval: A Benchmark for Root Cause Analysis of Microservice Systems with Telemetry Data	Luan Pham; Hongyu Zhang; Huong Ha; Flora Salim; Xiuzhen Zhang	2024	2025	Companion Proceedings of the ACM on Web Conference 2025	2412.17015	10.1145/3701716.3715290	https://arxiv.org/abs/2412.17015	https://doi.org/10.1145/3701716.3715290	https://api.datacite.org/dois/10.48550/arxiv.2412.17015	https://api.crossref.org/works/10.1145%2F3701716.3715290	matched	ok	fulltext_selected_sections	True	True
P0758	OpenRCA 2.0: From Outcome Labels to Causal Process Supervision	OpenRCA 2.0: From Outcome Labels to Causal Process Supervision	Fang, Aoyang; Yang, Yifan; Shang, Jin'ao; Lu, Qisheng; Xu, Junjielung; Wang, Rui; Zhang, Songhan; Zhang, Yuzhong; Yu, Boxi; He, Pinjia	2026			2606.27154		https://arxiv.org/abs/2606.27154	https://arxiv.org/abs/2606.27154	https://api.datacite.org/dois/10.48550/arxiv.2606.27154		matched	ok	fulltext_selected_sections	True	True
P0759	LEMMA-RCA: A Large Multi-modal Multi-domain Dataset for Root Cause Analysis	LEMMA-RCA: A Large Multi-modal Multi-domain Dataset for Root Cause Analysis	Zheng, Lecheng; Chen, Zhengzhang; Wang, Dongjie; Deng, Chengyuan; Matsuoka, Reon; Chen, Haifeng	2024			2406.05375		https://arxiv.org/abs/2406.05375	https://arxiv.org/abs/2406.05375	https://api.datacite.org/dois/10.48550/arxiv.2406.05375		matched	ok	abstract_available_not_read	False	False
P0760	How Far Can Root Cause Analysis Go on Real-World Telemetry Data?	How Far Can Root Cause Analysis Go on Real-World Telemetry Data?	Gopal, Athira; Krishnan, Ashwanth	2026			2607.13548		https://arxiv.org/abs/2607.13548	https://arxiv.org/abs/2607.13548	https://api.datacite.org/dois/10.48550/arxiv.2607.13548		matched	ok	abstract_available_not_read	False	False
P0761	ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems	ARES: An Automated Evaluation Framework for Retrieval-Augmented Generation Systems	Jon Saad-Falcon; Omar Khattab; Christopher Potts; Matei Zaharia	2023	2024	Proceedings of the 2024 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies (Volume 1: Long Papers)	2311.09476	10.18653/v1/2024.naacl-long.20	https://arxiv.org/abs/2311.09476	https://doi.org/10.18653/v1/2024.naacl-long.20	https://api.datacite.org/dois/10.48550/arxiv.2311.09476	https://api.crossref.org/works/10.18653%2Fv1%2F2024.naacl-long.20	matched	ok	fulltext_selected_sections	True	True
P0762	Evaluation of Retrieval-Augmented Generation: A Survey	Evaluation of Retrieval-Augmented Generation: A Survey	Hao Yu; Aoran Gan; Kai Zhang; Shiwei Tong; Qi Liu; Zhaofeng Liu	2024	2025	Communications in Computer and Information Science; Big Data	2405.07437	10.1007/978-981-96-1024-2_8	https://arxiv.org/abs/2405.07437	https://doi.org/10.1007/978-981-96-1024-2_8	https://api.datacite.org/dois/10.48550/arxiv.2405.07437	https://api.crossref.org/works/10.1007%2F978-981-96-1024-2_8	matched	ok	abstract_only	True	True
P0763	Retrieval Augmented Generation Evaluation in the Era of Large Language Models: A Comprehensive Survey	Retrieval Augmented Generation Evaluation in the Era of Large Language Models: A Comprehensive Survey	Gan, Aoran; Yu, Hao; Zhang, Kai; Liu, Qi; Yan, Wenyu; Huang, Zhenya; Tong, Shiwei; Hu, Guoping	2025			2504.14891		https://arxiv.org/abs/2504.14891	https://arxiv.org/abs/2504.14891	https://api.datacite.org/dois/10.48550/arxiv.2504.14891		matched	ok	abstract_only	True	True
P0764	Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG	Agentic Retrieval-Augmented Generation: A Survey on Agentic RAG	Singh, Aditi; Ehtesham, Abul; Kumar, Saket; Khoei, Tala Talaei; Vasilakos, Athanasios V.	2025			2501.09136		https://arxiv.org/abs/2501.09136	https://arxiv.org/abs/2501.09136	https://api.datacite.org/dois/10.48550/arxiv.2501.09136		matched	ok	abstract_available_not_read	False	False
P0765	UAC-AD: Unsupervised Adversarial Contrastive Learning for Anomaly Detection on Multi-modal Data in Microservice Systems	UAC-AD: Unsupervised Adversarial Contrastive Learning for Anomaly Detection on Multi-Modal Data in Microservice Systems	Hongyi Liu; Xiaosong Huang; Mengxi Jia; Tong Jia; Jing Han; Zhonghai Wu; Ying Li		2024	IEEE Transactions on Services Computing		10.1109/tsc.2024.3411481	https://ieeexplore.ieee.org/document/10552111	https://doi.org/10.1109/tsc.2024.3411481	https://api.crossref.org/works/10.1109%2Ftsc.2024.3411481		matched	rescued_primary_metadata	metadata_only	False	False
P0766	Robust multimodal failure detection for microservice systems	Robust Multimodal Failure Detection for Microservice Systems	Chenyu Zhao; Minghua Ma; Zhenyu Zhong; Shenglin Zhang; Zhiyuan Tan; Xiao Xiong; LuLu Yu; Jiayi Feng; Yongqian Sun; Yuzhi Zhang; Dan Pei; Qingwei Lin; Dongmei Zhang		2023	Proceedings of the 29th ACM SIGKDD Conference on Knowledge Discovery and Data Mining		10.1145/3580305.3599902	https://doi.org/10.1145/3580305.3599902	https://doi.org/10.1145/3580305.3599902	https://api.crossref.org/works/10.1145%2F3580305.3599902		matched	200	metadata_only	False	False
P0767	TORAI: Multi-Source Root Cause Analysis for Blind Spots in Microservice Service Call Graph	TORAI: Multi-source Root Cause Analysis for Blind Spots in Microservice Service Call Graph	Pham, Luan; Ha, Huong; Zhang, Xiuzhen; Zhang, Hongyu	2026			2604.13522		https://arxiv.org/abs/2604.13522	https://arxiv.org/abs/2604.13522	https://api.datacite.org/dois/10.48550/arxiv.2604.13522		matched	ok	abstract_available_not_read	False	False
P0768	Graph-Free Root Cause Analysis	Graph-Free Root Cause Analysis	Pham, Luan	2026			2601.21359		https://arxiv.org/abs/2601.21359	https://arxiv.org/abs/2601.21359	https://api.datacite.org/dois/10.48550/arxiv.2601.21359		matched	ok	abstract_available_not_read	False	False
P0769	Robust Root Cause Diagnosis using In-Distribution Interventions	Robust Root Cause Diagnosis using In-Distribution Interventions	Nagalapatti, Lokesh; Srivastava, Ashutosh; Sarawagi, Sunita; Sharma, Amit	2025			2505.00930		https://openreview.net/forum?id=l11DZY5Nxu	https://arxiv.org/abs/2505.00930	https://api.datacite.org/dois/10.48550/arxiv.2505.00930		matched	rescued_primary_metadata	metadata_only	False	False
P0770	HeMiRCA: Fine-Grained Root Cause Analysis for Microservices with Heterogeneous Data Sources	HeMiRCA: Fine-Grained Root Cause Analysis for Microservices with Heterogeneous Data Sources	Zhouruixing Zhu; Cheryl Lee; Xiaoying Tang; Pinjia He		2024	ACM Transactions on Software Engineering and Methodology		10.1145/3674726	https://doi.org/10.1145/3674726	https://doi.org/10.1145/3674726	https://api.crossref.org/works/10.1145%2F3674726		matched	200	abstract_available_not_read	False	False
P0771	Network-centric distributed tracing with deepflow: Troubleshooting your microservices in zero code	Network-Centric Distributed Tracing with DeepFlow: Troubleshooting Your Microservices in Zero Code	Junxian Shen; Han Zhang; Yang Xiang; Xingang Shi; Xinrui Li; Yunxi Shen; Zijian Zhang; Yongxiang Wu; Xia Yin; Jilong Wang; Mingwei Xu; Yahui Li; Jiping Yin; Jianchang Song; Zhuofeng Li; Runjie Nie		2023	Proceedings of the ACM SIGCOMM 2023 Conference		10.1145/3603269.3604823	https://doi.org/10.1145/3603269.3604823	https://doi.org/10.1145/3603269.3604823	https://api.crossref.org/works/10.1145%2F3603269.3604823		matched	200	metadata_only	False	False
P0772	AIOpsArena: Scenario-Oriented Evaluation and Leaderboard for AIOps Algorithms in Microservices	AIOpsArena: Scenario-Oriented Evaluation and Leaderboard for AIOps Algorithms in Microservices	Yongqian Sun; Jiaju Wang; Zhengdan Li; Xiaohui Nie; Minghua Ma; Shenglin Zhang; Yuhe Ji; Lu Zhang; Wen Long; Hengmao Chen; Yongnan Luo; Dan Pei		2025	2025 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)		10.1109/saner64311.2025.00082	https://nkcs.iops.ai/wp-content/uploads/2025/01/AIOpsArena.pdf	https://doi.org/10.1109/saner64311.2025.00082	https://api.crossref.org/works/10.1109%2Fsaner64311.2025.00082		matched	rescued_primary_metadata	metadata_only	False	False
P0773	Failure Diagnosis in Microservice Systems: A Comprehensive Survey and Analysis	Failure Diagnosis in Microservice Systems: A Comprehensive Survey and Analysis	Zhang, Shenglin; Xia, Sibo; Fan, Wenzhao; Shi, Binpeng; Xiong, Xiao; Zhong, Zhenyu; Ma, Minghua; Sun, Yongqian; Pei, Dan	2024			2407.01710		https://arxiv.org/abs/2407.01710	https://arxiv.org/abs/2407.01710	https://api.datacite.org/dois/10.48550/arxiv.2407.01710		matched	ok	abstract_available_not_read	False	False
P0774	Constructing Large-Scale Real-World Benchmark Datasets for AIOps	Constructing Large-Scale Real-World Benchmark Datasets for AIOps	Li, Zeyan; Zhao, Nengwen; Zhang, Shenglin; Sun, Yongqian; Chen, Pengfei; Wen, Xidao; Ma, Minghua; Pei, Dan	2022			2208.03938		https://arxiv.org/abs/2208.03938	https://arxiv.org/abs/2208.03938	https://api.datacite.org/dois/10.48550/arxiv.2208.03938		matched	ok	abstract_available_not_read	False	False
P0775	Going through the Life Cycle of Faults in Clouds: Guidelines on Fault Handling	Going through the Life Cycle of Faults in Clouds: Guidelines on Fault Handling	Xiaoyun Li; Guangba Yu; Pengfei Chen; Hongyang Chen; Zhekang Chen		2022	2022 IEEE 33rd International Symposium on Software Reliability Engineering (ISSRE)		10.1109/issre55969.2022.00022	https://ieeexplore.ieee.org/document/9978764/	https://doi.org/10.1109/issre55969.2022.00022	https://api.crossref.org/works/10.1109%2Fissre55969.2022.00022		matched	rescued_primary_metadata	metadata_only	False	False
P0776	WOLFFI: A fault injection platform for learning AIOps models	WOLFFI: A fault injection platform for learning AIOps models	Frank Bagehorn; Jesus Rios Aliaga; Saurabh Jha; Robert Filepp; Larisa Shwartz; Naoki Abe; Xi Yang		2022	IEEE/ACM International Conference on Automated Software Engineering			https://research.ibm.com/publications/wolffi-a-fault-injection-platform-for-learning-aiops-models	https://research.ibm.com/publications/wolffi-a-fault-injection-platform-for-learning-aiops-models	https://research.ibm.com/publications/wolffi-a-fault-injection-platform-for-learning-aiops-models		matched	200	metadata_only	False	False
P0777	An Intelligent Framework for Timely, Accurate, and Comprehensive Cloud Incident Detection	An Intelligent Framework for Timely, Accurate, and Comprehensive Cloud Incident Detection	Yichen Li; Xu Zhang; Shilin He; Zhuangbin Chen; Yu Kang; Jinyang Liu; Liqun Li; Yingnong Dang; Feng Gao; Zhangwei Xu; Saravan Rajmohan; Qingwei Lin; Dongmei Zhang; Michael R. Lyu		2022	ACM SIGOPS Operating Systems Review		10.1145/3544497.3544499	https://doi.org/10.1145/3544497.3544499	https://doi.org/10.1145/3544497.3544499	https://api.crossref.org/works/10.1145%2F3544497.3544499		matched	200	abstract_available_not_read	False	False
P0778	Localization of Operational Faults in Cloud Applications by Mining Causal Dependencies in Logs Using Golden Signals	Localization of Operational Faults in Cloud Applications by Mining Causal Dependencies in Logs Using Golden Signals	Pooja Aggarwal; Ajay Gupta; Prateeti Mohapatra; Seema Nagar; Atri Mandal; Qing Wang; Amit Paradkar		2021	Lecture Notes in Computer Science; Service-Oriented Computing – ICSOC 2020 Workshops		10.1007/978-3-030-76352-7_17	https://doi.org/10.1007/978-3-030-76352-7_17	https://doi.org/10.1007/978-3-030-76352-7_17	https://api.crossref.org/works/10.1007%2F978-3-030-76352-7_17		matched	200	metadata_only	False	False
P0779	Onion: Identifying Incident-Indicating Logs for Cloud Systems	Onion: identifying incident-indicating logs for cloud systems	Xu Zhang; Yong Xu; Si Qin; Shilin He; Bo Qiao; Ze Li; Hongyu Zhang; Xukun Li; Yingnong Dang; Qingwei Lin; Murali Chintalapati; Saravanakumar Rajmohan; Dongmei Zhang		2021	Proceedings of the 29th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering		10.1145/3468264.3473919	https://doi.org/10.1145/3468264.3473919	https://doi.org/10.1145/3468264.3473919	https://api.crossref.org/works/10.1145%2F3468264.3473919		matched	200	metadata_only	False	False
P0780	Towards intelligent incident management: why we need it and how we make it	Towards intelligent incident management: why we need it and how we make it	Zhuangbin Chen; Yu Kang; Liqun Li; Xu Zhang; Hongyu Zhang; Hui Xu; Yangfan Zhou; Li Yang; Jeffrey Sun; Zhangwei Xu; Yingnong Dang; Feng Gao; Pu Zhao; Bo Qiao; Qingwei Lin; Dongmei Zhang; Michael R. Lyu		2020	Proceedings of the 28th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering		10.1145/3368089.3417055	https://doi.org/10.1145/3368089.3417055	https://doi.org/10.1145/3368089.3417055	https://api.crossref.org/works/10.1145%2F3368089.3417055		matched	200	metadata_only	False	False
P0781	Mining causality of network events in log data	Mining Causality of Network Events in Log Data	Satoru Kobayashi; Kazuki Otomo; Kensuke Fukuda; Hiroshi Esaki		2018	IEEE Transactions on Network and Service Management		10.1109/tnsm.2017.2778096	https://ieeexplore.ieee.org/document/8122062	https://doi.org/10.1109/tnsm.2017.2778096	https://api.crossref.org/works/10.1109%2Ftnsm.2017.2778096		matched	rescued_primary_metadata	metadata_only	False	False
P0782	CorpusLM: Towards a Unified Language Model on Corpus for Knowledge-Intensive Tasks	CorpusLM: Towards a Unified Language Model on Corpus for Knowledge-Intensive Tasks	Xiaoxi Li; Zhicheng Dou; Yujia Zhou; Fangchao Liu		2024	Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval		10.1145/3626772.3657778	https://doi.org/10.1145/3626772.3657778	https://doi.org/10.1145/3626772.3657778	https://api.crossref.org/works/10.1145%2F3626772.3657778		matched	200	metadata_only	False	False
P0783	Text-to-Text Multi-view Learning for Passage Re-ranking	Text-to-Text Multi-view Learning for Passage Re-ranking	Jia-Huei Ju; Jheng-Hong Yang; Chuan-Ju Wang		2021	Proceedings of the 44th International ACM SIGIR Conference on Research and Development in Information Retrieval		10.1145/3404835.3463048	https://doi.org/10.1145/3404835.3463048	https://doi.org/10.1145/3404835.3463048	https://api.crossref.org/works/10.1145%2F3404835.3463048		matched	200	metadata_only	False	False
P0784	RankT5: Fine-Tuning T5 for Text Ranking with Ranking Losses	RankT5: Fine-Tuning T5 for Text Ranking with Ranking Losses	Honglei Zhuang; Zhen Qin; Rolf Jagerman; Kai Hui; Ji Ma; Jing Lu; Jianmo Ni; Xuanhui Wang; Michael Bendersky		2023	Proceedings of the 46th International ACM SIGIR Conference on Research and Development in Information Retrieval		10.1145/3539618.3592047	https://doi.org/10.1145/3539618.3592047	https://doi.org/10.1145/3539618.3592047	https://api.crossref.org/works/10.1145%2F3539618.3592047		matched	200	metadata_only	False	False
P0785	A Two-Stage Adaptation of Large Language Models for Text Ranking	A Two-Stage Adaptation of Large Language Models for Text Ranking	Longhui Zhang; Yanzhao Zhang; Dingkun Long; Pengjun Xie; Meishan Zhang; Min Zhang		2024	Findings of the Association for Computational Linguistics: ACL 2024		10.18653/v1/2024.findings-acl.706	https://aclanthology.org/2024.findings-acl.706/	https://doi.org/10.18653/v1/2024.findings-acl.706	https://aclanthology.org/2024.findings-acl.706/		matched	200	abstract_available_not_read	False	False
