resource_id	resource_type	url	proposed_priority	gate	current_status	next_action
P0994	paper_metadata_only	https://arxiv.org/abs/2504.20462	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0995	paper_metadata_only	https://arxiv.org/abs/2508.20370	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0996	paper_metadata_only	https://arxiv.org/abs/2509.15635	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0997	paper_metadata_only	https://arxiv.org/abs/2409.13561	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0998	paper_metadata_only	https://arxiv.org/abs/2504.04877	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0999	paper_metadata_only	https://arxiv.org/abs/2507.20051	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1000	paper_metadata_only	https://arxiv.org/abs/2512.11997	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1001	paper_metadata_only	https://arxiv.org/abs/2504.09113	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1002	paper_metadata_only	https://arxiv.org/abs/2512.09627	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1003	paper_metadata_only	https://arxiv.org/abs/2507.11071	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1004	paper_metadata_only	https://arxiv.org/abs/2506.01147	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1005	paper_metadata_only	https://arxiv.org/abs/2404.01363	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1006	paper_metadata_only	https://arxiv.org/abs/2603.18196	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1007	paper_metadata_only	https://arxiv.org/abs/2603.09891	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1008	paper_metadata_only	https://arxiv.org/abs/2607.24348	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P1009	paper_metadata_only	https://arxiv.org/abs/2604.13462	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
D001	dataset_collection	https://huggingface.co/datasets/phamquiluan/RCAEval	P0	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D002	dataset_collection	https://drive.google.com/drive/folders/1wGiEnu4OkWrjPxfx5ZTROnU37-5UDoPM?usp=drive_link	P1	HOLD_FOR_CLARIFICATION	public_repository; external_download_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D003	benchmark_release_unconfirmed	https://arxiv.org/abs/2606.27154	P2	HOLD_FOR_CLARIFICATION	paper_readable; data_release_not_confirmed	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D004	dataset_collection	https://huggingface.co/datasets/Lemma-RCA-NEC/Product_Review_Original	P1	HOLD_FOR_CLARIFICATION	public_dataset_cards; license_conflict_blocks_release_decision	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D005	dataset_collection	https://zenodo.org/records/8196385	P1	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D006	dataset_collection	https://github.com/logpai/loghub-2.0	P1	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D007	dataset_collection	https://github.com/CloudWise-OpenSource/GAIA-DataSet	P1	HOLD_FOR_CLARIFICATION	public_repository; license_conflict_blocks_release_decision	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D008	dataset	https://zenodo.org/records/3549604	P2	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D009	dataset_artifact	https://github.com/IntelligentDDS/Nezha	P1	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D010	dataset_artifact	https://zenodo.org/records/7615393	P1	HOLD_FOR_CLARIFICATION	public_repository; external_download_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D011	dataset_collection	https://zenodo.org/records/6955909	P1	HOLD_FOR_CLARIFICATION	public_repository; external_download_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D012	dataset_artifact	https://cloud.tsinghua.edu.cn/d/8371855eddd64a8db23b/	P2	HOLD_FOR_CLARIFICATION	public_repository; external_download_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D013	method_only	https://github.com/IntelligentDDS/MicroRank	P2	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_method_repository; no_dataset_release_confirmed	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D014	generation_platform	https://github.com/NetManAIOps/CIRCA	P2	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_code_and_simulation_resources	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D015	dataset_artifact	https://github.com/IntelligentDDS/Post-mortems-Analysis	P1	HOLD_FOR_CLARIFICATION	public_repository_with_documents_and_annotations	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D016	dataset	https://github.com/NetManAIOps/OmniAnomaly	P3	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D017	dataset_collection	https://github.com/khundman/telemanom	P3	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D018	dataset_collection	https://github.com/numenta/NAB	P3	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D019	sample_dataset	https://github.com/ModelInteraction/MSQA	P1	HOLD_FOR_CLARIFICATION	public_sample_only; full_release_not_confirmed	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D020	sample_dataset	https://github.com/HC-Guo/Owl	P2	HOLD_FOR_CLARIFICATION	public_repository_and_examples; full_dataset_not_confirmed	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D021	dataset	https://huggingface.co/datasets/NASP/neteval-exam	P2	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D022	dataset_collection	https://huggingface.co/datasets/galileo-ai/ragbench	P1	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D023	dataset	https://github.com/chen700564/RGB	P1	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D024	dataset	https://github.com/yixuantt/MultiHop-RAG	P1	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D025	dataset	https://github.com/IAAR-Shanghai/CRUD_RAG	P2	HOLD_FOR_CLARIFICATION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D026	dataset_artifact	https://github.com/ielab/FeB4RAG	P2	REVIEW_UPSTREAM_AND_RELEASE	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D027	dataset_collection	https://github.com/IBM/mt-rag-benchmark	P0	REVIEW_UPSTREAM_AND_RELEASE	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D028	dataset	https://github.com/facebookresearch/CRAG	P2	REVIEW_STATED_TERMS_BEFORE_COLLECTION	public_landing_and_file_or_download_listing; assets_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D029	dataset	https://github.com/freshllms/freshqa	P2	REVIEW_UPSTREAM_AND_RELEASE	public_repository; external_download_not_tested	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
D030	dataset	https://huggingface.co/datasets/miracl/nomiracl	P1	REVIEW_UPSTREAM_AND_RELEASE	public_files; viewer_disabled_custom_loader	Đối chiếu giấy phép đúng phiên bản; ghi revision/ngày truy cập; chỉ sau đó tải mẫu nhỏ để kiểm tra schema và nhãn.
